type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,71899P,精星凱基25售01,TW22Z71899P8,2022/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,71900P,胡連元大25售03,TW22Z71900P4,2022/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,71901P,環球晶元大25售04,TW22Z71901P2,2022/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,71902P,譜瑞元大25售03,TW22Z71902P0,2022/11/04,上櫃,,RWSCPE
上櫃認購(售)權證,71903P,譜瑞元富25售03,TW22Z71903P8,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71904P,元太凱基26售06,TW22Z71904P6,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71905P,元太麥證25售03,TW22Z71905P3,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71906P,環球晶康和27售01,TW22Z71906P1,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71907P,群聯群益25售01,TW22Z71907P9,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71908P,台燿中信25售01,TW22Z71908P7,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71909P,宏捷科元大25售04,TW22Z71909P5,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71910P,家登元大25售02,TW22Z71910P3,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71911P,神準元大26售01,TW22Z71911P1,2022/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,71912P,宏捷科凱基26售02,TW22Z71912P9,2022/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,71913P,胡連凱基27售01,TW22Z71913P7,2022/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,71914P,聯亞群益26售02,TW22Z71914P5,2022/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,71915P,群聯元大25售04,TW22Z71915P2,2022/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,71916P,合晶國泰27售01,TW22Z71916P0,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71917P,穩懋國泰27售01,TW22Z71917P8,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71918P,穩懋凱基26售03,TW22Z71918P6,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71919P,世界康和26售01,TW22Z71919P4,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71920P,元太群益25售03,TW22Z71920P2,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71921P,華星光群益27售02,TW22Z71921P0,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71922P,閎康群益25售01,TW22Z71922P8,2022/11/09,上櫃,,RWSCPE
上櫃認購(售)權證,71923P,元太國票26售01,TW22Z71923P6,2022/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,71924P,力旺中信27售01,TW22Z71924P4,2022/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,71925P,力旺凱基25售02,TW22Z71925P1,2022/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,71926P,寶雅凱基25售01,TW22Z71926P9,2022/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,71927P,德微元大25售03,TW22Z71927P7,2022/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,71928P,群聯群益25售02,TW22Z71928P5,2022/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,71929P,晟德國票26售01,TW22Z71929P3,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71930P,元太元富28售02,TW22Z71930P1,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71931P,先進光元富28售02,TW22Z71931P9,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71932P,群聯元富28售01,TW22Z71932P7,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71933P,群聯凱基25售03,TW22Z71933P5,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71934P,力旺群益25售02,TW22Z71934P3,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71935P,光隆群益27售01,TW22Z71935P0,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71936P,信驊群益25售03,TW22Z71936P8,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71937P,家登群益25售02,TW22Z71937P6,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71938P,胡連元大25售04,TW22Z71938P4,2022/11/11,上櫃,,RWSCPE
上櫃認購(售)權證,71939P,中美晶康和26售01,TW22Z71939P2,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71940P,元太國票26售02,TW22Z71940P0,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71941P,信驊國票26售02,TW22Z71941P8,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71942P,力旺元富25售03,TW22Z71942P6,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71943P,鈊象元富28售01,TW22Z71943P4,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71944P,力旺凱基25售03,TW22Z71944P2,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71945P,合晶凱基26售02,TW22Z71945P9,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71946P,鈊象凱基25售03,TW22Z71946P7,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71947P,力旺群益25售03,TW22Z71947P5,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71948P,元太群益25售04,TW22Z71948P3,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71949P,先進光群益25售02,TW22Z71949P1,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71950P,晶宏群益26售01,TW22Z71950P9,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71951P,元太元大25售08,TW22Z71951P7,2022/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,71952P,家登國票25售03,TW22Z71952P5,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71953P,鈊象國票26售02,TW22Z71953P3,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71954P,廣積國票26售01,TW22Z71954P1,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71955P,合晶群益27售01,TW22Z71955P8,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71956P,威剛群益25售01,TW22Z71956P6,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71957P,中美晶元富25售02,TW22Z71957P4,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71958P,元太元富28售04,TW22Z71958P2,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71959P,精材元富25售01,TW22Z71959P0,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71960P,元太凱基28售05,TW22Z71960P8,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71961P,元太元大25售09,TW22Z71961P6,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71962P,同致元大25售02,TW22Z71962P4,2022/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,71963P,信驊凱基26售01,TW22Z71963P2,2022/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,71964P,環球晶凱基26售04,TW22Z71964P0,2022/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,71965P,譜瑞凱基26售04,TW22Z71965P7,2022/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,71966P,元太元大25售11,TW22Z71966P5,2022/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,71967P,元太元大25售12,TW22Z71967P3,2022/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,71968P,晟德元大25售01,TW22Z71968P1,2022/11/16,上櫃,,RWSCPE
上櫃認購(售)權證,71969P,元太元大25售13,TW22Z71969P9,2022/11/17,上櫃,,RWSCPE
上櫃認購(售)權證,71970P,宏捷科元大25售05,TW22Z71970P7,2022/11/17,上櫃,,RWSCPE
上櫃認購(售)權證,71971P,力旺中信26售03,TW22Z71971P5,2022/11/17,上櫃,,RWSCPE
上櫃認購(售)權證,71972P,元太凱基26售07,TW22Z71972P3,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71973P,胡連國票26售02,TW22Z71973P1,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71974P,家登國票26售01,TW22Z71974P9,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71975P,鈺太國票25售01,TW22Z71975P6,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71976P,元太中信25售05,TW22Z71976P4,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71977P,元太元大25售14,TW22Z71977P2,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71978P,宜特元大29售01,TW22Z71978P0,2022/11/18,上櫃,,RWSCPE
上櫃認購(售)權證,71979P,萬潤國票26售01,TW22Z71979P8,2022/11/21,上櫃,,RWSCPE
上櫃認購(售)權證,71980P,家登凱基25售02,TW22Z71980P6,2022/11/21,上櫃,,RWSCPE
上櫃認購(售)權證,71981P,元太元大25售15,TW22Z71981P4,2022/11/21,上櫃,,RWSCPE
上櫃認購(售)權證,71982P,廣積元大25售03,TW22Z71982P2,2022/11/21,上櫃,,RWSCPE
上櫃認購(售)權證,71983P,元太群益25售08,TW22Z71983P0,2022/11/21,上櫃,,RWSCPE
上櫃認購(售)權證,71984P,信驊群益25售05,TW22Z71984P8,2022/11/21,上櫃,,RWSCPE
上櫃認購(售)權證,71985P,由田國票26售01,TW22Z71985P5,2022/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,71986P,元太元大25售16,TW22Z71986P3,2022/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,71987P,宜特元大27售02,TW22Z71987P1,2022/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,71988P,家登元大25售03,TW22Z71988P9,2022/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,71989P,元太國泰27售01,TW22Z71989P7,2022/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,71990P,宏捷科國票26售02,TW22Z71990P5,2022/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,71991P,譜瑞國票26售02,TW22Z71991P3,2022/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,71992P,元太群益25售10,TW22Z71992P1,2022/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,71993P,元太富邦26售04,TW22Z71993P9,2022/11/23,上櫃,,RWSCPE
上櫃認購(售)權證,71994P,元太中信25售07,TW22Z71994P7,2022/11/24,上櫃,,RWSCPE
上櫃認購(售)權證,71995P,元太麥證27售01,TW22Z71995P4,2022/11/24,上櫃,,RWSCPE
上櫃認購(售)權證,71996P,元太凱基27售06,TW22Z71996P2,2022/11/24,上櫃,,RWSCPE
上櫃認購(售)權證,71997P,家登元大25售04,TW22Z71997P0,2022/11/24,上櫃,,RWSCPE
上櫃認購(售)權證,71998P,家登永豐25售02,TW22Z71998P8,2022/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,71999P,元太康和25售03,TW22Z71999P6,2022/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,72000P,元太群益25售12,TW22Z72000P2,2022/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,72001P,家登群益28售01,TW22Z72001P0,2022/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,72002P,元太元大25售17,TW22Z72002P8,2022/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,72003P,元太元大25售18,TW22Z72003P6,2022/11/25,上櫃,,RWSCPE
上櫃認購(售)權證,72004P,立端國票26售02,TW22Z72004P4,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72005P,晶宏國票26售01,TW22Z72005P1,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72006P,威剛富邦25售01,TW22Z72006P9,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72007P,元太群益25售13,TW22Z72007P7,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72008P,鈺創群益25售03,TW22Z72008P5,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72009P,優群群益25售02,TW22Z72009P3,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72010P,元太元大25售21,TW22Z72010P1,2022/11/28,上櫃,,RWSCPE
上櫃認購(售)權證,72011P,宜特國票26售01,TW22Z72011P9,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72012P,環球晶康和26售03,TW22Z72012P7,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72013P,元太群益25售14,TW22Z72013P5,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72014P,台半群益26售01,TW22Z72014P3,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72015P,金居群益26售01,TW22Z72015P0,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72016P,元太元大25售24,TW22Z72016P8,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72017P,元太元大25售25,TW22Z72017P6,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72018P,創惟元大28售02,TW22Z72018P4,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72019P,元太中信26售03,TW22Z72019P2,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72020P,元太國泰27售02,TW22Z72020P0,2022/11/29,上櫃,,RWSCPE
上櫃認購(售)權證,72021P,創惟國票26售01,TW22Z72021P8,2022/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,72022P,同致元富25售02,TW22Z72022P6,2022/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,72023P,元太群益25售15,TW22Z72023P4,2022/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,72024P,元太中信26售04,TW22Z72024P2,2022/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,72025P,世界元富25售01,TW22Z72025P9,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72026P,榮剛麥證25售01,TW22Z72026P7,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72027P,宏捷科凱基26售03,TW22Z72027P5,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72028P,旺矽國票26售02,TW22Z72028P3,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72029P,信驊國票26售04,TW22Z72029P1,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72030P,群聯群益25售07,TW22Z72030P9,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72031P,精星群益25售01,TW22Z72031P7,2022/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,72032P,精測元富26售02,TW22Z72032P5,2022/12/02,上櫃,,RWSCPE
上櫃認購(售)權證,72033P,台半國票27售01,TW22Z72033P3,2022/12/02,上櫃,,RWSCPE
上櫃認購(售)權證,72034P,宜鼎國票27售01,TW22Z72034P1,2022/12/02,上櫃,,RWSCPE
上櫃認購(售)權證,72035P,環球晶麥證27售01,TW22Z72035P8,2022/12/02,上櫃,,RWSCPE
上櫃認購(售)權證,72036P,元太群益26售01,TW22Z72036P6,2022/12/02,上櫃,,RWSCPE
上櫃認購(售)權證,72037P,鈊象群益26售01,TW22Z72037P4,2022/12/02,上櫃,,RWSCPE
上櫃認購(售)權證,72038P,台半凱基27售04,TW22Z72038P2,2022/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,72039P,群聯國票27售01,TW22Z72039P0,2022/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,72040P,智擎元富26售02,TW22Z72040P8,2022/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,72041P,宏捷科國票27售01,TW22Z72041P6,2022/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,72042P,神準國票27售01,TW22Z72042P4,2022/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,72043P,智擎國票27售01,TW22Z72043P2,2022/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,72044P,華星光凱基28售01,TW22Z72044P0,2022/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,72045P,M31國票27售01,TW22Z72045P7,2022/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,72046P,德微國票27售01,TW22Z72046P5,2022/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,72047P,M31元富26售01,TW22Z72047P3,2022/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,72048P,M31凱基26售01,TW22Z72048P1,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72049P,信驊凱基28售02,TW22Z72049P9,2022/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,72050P,M31元大26售03,TW22Z72050P7,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72051P,群聯元大26售02,TW22Z72051P5,2022/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,72052P,元太富邦28售03,TW22Z72052P3,2022/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,72053P,精測國票27售01,TW22Z72053P1,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72054P,金居元富26售02,TW22Z72054P9,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72055P,立端凱基27售02,TW22Z72055P6,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72056P,旺矽凱基27售01,TW22Z72056P4,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72057P,德微群益28售01,TW22Z72057P2,2022/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,72058P,振曜國票27售02,TW22Z72058P0,2022/12/09,上櫃,,RWSCPE
上櫃認購(售)權證,72059P,神準國票27售02,TW22Z72059P8,2022/12/09,上櫃,,RWSCPE
上櫃認購(售)權證,72060P,德微國票27售02,TW22Z72060P6,2022/12/09,上櫃,,RWSCPE
上櫃認購(售)權證,72061P,大江元富26售01,TW22Z72061P4,2022/12/09,上櫃,,RWSCPE
上櫃認購(售)權證,72062P,M31元大26售06,TW22Z72062P2,2022/12/09,上櫃,,RWSCPE
上櫃認購(售)權證,72063P,M31元大26售07,TW22Z72063P0,2022/12/09,上櫃,,RWSCPE
上櫃認購(售)權證,72064P,聯亞元富26售01,TW22Z72064P8,2022/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,72065P,群聯國票27售03,TW22Z72065P5,2022/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,72066P,元太群益26售07,TW22Z72066P3,2022/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,72067P,世界國票27售01,TW22Z72067P1,2022/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,72068P,藏壽司國票27售02,TW22Z72068P9,2022/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,72069P,穩懋國票27售01,TW22Z72069P7,2022/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,72070P,寶雅國票27售01,TW22Z72070P5,2022/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,72071P,家登群益26售06,TW22Z72071P3,2022/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,72072P,華景電群益27售02,TW22Z72072P1,2022/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,72073P,世界凱基27售01,TW22Z72073P9,2022/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,72074P,神準凱基27售02,TW22Z72074P7,2022/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,72075P,譜瑞國票27售01,TW22Z72075P4,2022/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,72076P,元太元大26售04,TW22Z72076P2,2022/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,72077P,宏捷科群益26售02,TW22Z72077P0,2022/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,72078P,晶宏群益28售01,TW22Z72078P8,2022/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,72080P,晶宏凱基28售01,TW22Z72080P4,2022/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,72081P,精測凱基27售02,TW22Z72081P2,2022/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,72082P,智擎元大29售03,TW22Z72082P0,2022/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,72083P,鈺太群益26售01,TW22Z72083P8,2022/12/16,上櫃,,RWSCPE
上櫃認購(售)權證,72084P,元太元富26售03,TW22Z72084P6,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72085P,M31凱基26售02,TW22Z72085P3,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72086P,世界麥證26售01,TW22Z72086P1,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72087P,M31國票27售03,TW22Z72087P9,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72088P,大江國票27售02,TW22Z72088P7,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72089P,茂迪國票27售02,TW22Z72089P5,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72090P,信驊元大26售01,TW22Z72090P3,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72091P,信驊元大26售02,TW22Z72091P1,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72092P,信驊元大26售03,TW22Z72092P9,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72093P,M31群益26售02,TW22Z72093P7,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72094P,譜瑞群益27售02,TW22Z72094P5,2022/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,72095P,力旺國票26售03,TW22Z72095P2,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72096P,力旺國票26售04,TW22Z72096P0,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72097P,力旺國票26售05,TW22Z72097P8,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72098P,力旺國票27售03,TW22Z72098P6,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72099P,力旺國票27售04,TW22Z72099P4,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72100P,力旺國票28售02,TW22Z72100P0,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72101P,力旺永豐26售01,TW22Z72101P8,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72102P,力旺凱基26售05,TW22Z72102P6,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72103P,大江凱基27售03,TW22Z72103P4,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72104P,茂迪凱基27售02,TW22Z72104P2,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72105P,M31元大26售08,TW22Z72105P9,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72106P,力旺元大26售03,TW22Z72106P7,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72107P,力旺元大26售04,TW22Z72107P5,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72108P,力旺元大26售05,TW22Z72108P3,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72109P,世界元大26售01,TW22Z72109P1,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72110P,群聯元大26售03,TW22Z72110P9,2022/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,72111P,元太國泰28售02,TW22Z72111P7,2022/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,72112P,M31國票27售04,TW22Z72112P5,2022/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,72113P,建達國票27售02,TW22Z72113P3,2022/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,72114P,譜瑞元富26售03,TW22Z72114P1,2022/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,72115P,振曜凱基27售02,TW22Z72115P8,2022/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,72116P,立端元大26售04,TW22Z72116P6,2022/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,72117P,世界凱基26售02,TW22Z72117P4,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72118P,先進光凱基26售02,TW22Z72118P2,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72119P,宜鼎凱基27售01,TW22Z72119P0,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72120P,群聯凱基26售05,TW22Z72120P8,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72121P,譜瑞凱基27售01,TW22Z72121P6,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72122P,台半群益26售02,TW22Z72122P4,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72123P,先進光國票26售01,TW22Z72123P2,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72124P,穩懋國票27售02,TW22Z72124P0,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72125P,元太元大26售08,TW22Z72125P7,2022/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,72126P,中美晶國票27售01,TW22Z72126P5,2022/12/23,上櫃,,RWSCPE
上櫃認購(售)權證,72127P,世界國票27售02,TW22Z72127P3,2022/12/23,上櫃,,RWSCPE
上櫃認購(售)權證,72128P,振曜凱基27售03,TW22Z72128P1,2022/12/23,上櫃,,RWSCPE
上櫃認購(售)權證,72129P,鈺太凱基26售01,TW22Z72129P9,2022/12/23,上櫃,,RWSCPE
上櫃認購(售)權證,72130P,元太元大26售09,TW22Z72130P7,2022/12/23,上櫃,,RWSCPE
上櫃認購(售)權證,72131P,精測元大26售02,TW22Z72131P5,2022/12/23,上櫃,,RWSCPE
上櫃認購(售)權證,72132P,環球晶元富26售02,TW22Z72132P3,2022/12/26,上櫃,,RWSCPE
上櫃認購(售)權證,72133P,中美晶凱基27售01,TW22Z72133P1,2022/12/26,上櫃,,RWSCPE
上櫃認購(售)權證,72134P,元太第一2C售03,TW22Z72134P9,2022/12/26,上櫃,,RWSCPE
上櫃認購(售)權證,72135P,神準國票27售04,TW22Z72135P6,2022/12/27,上櫃,,RWSCPE
上櫃認購(售)權證,72136P,晶宏凱基26售01,TW22Z72136P4,2022/12/27,上櫃,,RWSCPE
上櫃認購(售)權證,72137P,萬潤凱基26售01,TW22Z72137P2,2022/12/27,上櫃,,RWSCPE
上櫃認購(售)權證,72138P,世界元大26售02,TW22Z72138P0,2022/12/27,上櫃,,RWSCPE
上櫃認購(售)權證,72139P,穩懋永豐27售01,TW22Z72139P8,2022/12/27,上櫃,,RWSCPE
上櫃認購(售)權證,72140P,力旺凱基26售06,TW22Z72140P6,2022/12/28,上櫃,,RWSCPE
上櫃認購(售)權證,72141P,大江麥證26售01,TW22Z72141P4,2022/12/28,上櫃,,RWSCPE
上櫃認購(售)權證,72142P,M31國票27售05,TW22Z72142P2,2022/12/28,上櫃,,RWSCPE
上櫃認購(售)權證,72143P,光頡國票27售01,TW22Z72143P0,2022/12/28,上櫃,,RWSCPE
上櫃認購(售)權證,72144P,漢磊國票26售02,TW22Z72144P8,2022/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,72145P,漢磊國票27售01,TW22Z72145P5,2022/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,72146P,中美晶元大26售02,TW22Z72146P3,2022/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,72147P,大江中信26售02,TW22Z72147P1,2022/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,72148P,安勤國票26售02,TW22Z72148P9,2022/12/30,上櫃,,RWSCPE
上櫃認購(售)權證,72149P,M31凱基26售04,TW22Z72149P7,2022/12/30,上櫃,,RWSCPE
上櫃認購(售)權證,72150P,世界元大26售03,TW22Z72150P5,2022/12/30,上櫃,,RWSCPE
上櫃認購(售)權證,72151P,信驊元大26售04,TW22Z72151P3,2022/12/30,上櫃,,RWSCPE
上櫃認購(售)權證,72152P,穩懋元大26售02,TW22Z72152P1,2022/12/30,上櫃,,RWSCPE
